iid,id,gender,condtn,wave,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
8,8,0,1,1,4,17,0,0.05,1,30,2,35.00,15.00,25.00,10.00,5.00,10.00,0,6.00,4.00,7.00,5.00,6.00,4.00,4.00,4.00,2,25,13.00,2,1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8
8,8,0,1,1,5,18,1,0.17,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,1,9.00,8.00,8.00,8.00,7.00,5.00,7.00,5.00,2,25,13.00,2,1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8
8,8,0,1,1,1,19,1,-0.47,1,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,8.00,7.00,8.00,10.00,8.00,10.00,8.00,8.00,2,25,13.00,2,1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8
8,8,0,1,1,2,20,1,-0.21,1,24,2,100.00,0.00,0.00,0.00,0.00,0.00,1,8.00,10.00,9.00,9.00,8.00,8.00,8.00,8.00,2,25,13.00,2,1,1,1,5,1,2,2,1,10,9,9,3,2,10,8,10,9,9,6,6,8,6,6,9.09,18.18,27.27,18.18,18.18,9.09,7,4,8,8,8
9,9,0,1,1,8,11,0,0.19,0,27,2,35.00,20.00,20.00,20.00,0.00,5.00,0,6.00,8.00,7.00,8.00,7.00,5.00,6.00,4.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,7,12,1,0.03,0,22,2,60.00,0.00,0.00,40.00,0.00,0.00,1,8.00,8.00,10.00,7.00,6.00,5.00,8.00,4.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,4,13,1,0.68,0,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,9,14,1,-0.26,0,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,7.00,8.00,7.00,8.00,8.00,7.00,7.00,7.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,1,15,1,-0.01,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,7.00,9.00,8.00,9.00,7.00,7.00,7.00,8.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,10,16,1,0.42,0,25,2,50.00,0.00,30.00,10.00,0.00,10.00,1,6.00,6.00,7.00,8.00,7.00,7.00,6.00,5.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,5,17,1,0.21,0,30,2,35.00,15.00,25.00,10.00,5.00,10.00,1,8.00,6.00,7.00,8.00,6.00,5.00,8.00,4.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,6,18,0,0.10,0,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,7.00,7.00,7.00,7.00,6.00,5.00,7.00,5.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,2,19,1,-0.35,0,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,6.00,6.00,6.00,7.00,6.00,6.00,6.00,6.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
9,9,0,1,1,3,20,0,-0.23,0,24,2,100.00,0.00,0.00,0.00,0.00,0.00,0,5.00,6.00,6.00,6.00,6.00,6.00,6.00,6.00,2,26,13.00,6,1,1,1,4,1,4,3,1,8,6,7,2,2,10,8,8,10,10,9,9,8,3,6,20.00,10.00,20.00,30.00,10.00,10.00,7,6,10,7,7
10,10,0,1,1,9,11,0,0.30,1,27,2,35.00,20.00,20.00,20.00,0.00,5.00,0,7.00,8.00,7.00,8.00,6.00,5.00,6.00,3.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,8,12,0,0.65,1,22,2,60.00,0.00,0.00,40.00,0.00,0.00,0,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,5,13,1,-0.15,0,22,4,19.00,18.00,19.00,18.00,14.00,12.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,10.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,10,14,0,0.17,1,23,2,30.00,5.00,15.00,40.00,5.00,5.00,1,7.00,8.00,7.00,9.00,8.00,8.00,7.00,7.00,1,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,2,15,0,0.24,0,24,3,30.00,10.00,20.00,10.00,10.00,20.00,1,6.00,9.00,9.00,7.00,8.00,,6.00,6.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,1,16,0,0.15,1,25,2,50.00,0.00,30.00,10.00,0.00,10.00,0,,8.00,7.00,7.00,7.00,7.00,6.00,6.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,6,17,0,0.41,1,30,2,35.00,15.00,25.00,10.00,5.00,10.00,0,7.00,7.00,4.00,3.00,4.00,4.00,3.00,6.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,7,18,0,0.07,1,27,2,33.33,11.11,11.11,11.11,11.11,22.22,0,6.00,6.00,6.00,6.00,6.00,5.00,7.00,6.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,3,19,1,0.49,1,28,2,50.00,0.00,25.00,10.00,0.00,15.00,1,7.00,7.00,7.00,7.00,6.00,6.00,7.00,8.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
10,10,0,1,1,4,20,0,0.08,1,24,2,100.00,0.00,0.00,0.00,0.00,0.00,0,6.00,6.00,6.00,6.00,6.00,6.00,7.00,7.00,2,26,13.00,2,4,4,2,6,1,9,9,9,7,6,6,7,1,7,8,5,6,7,7,8,7,7,7,15.00,15.00,15.00,40.00,10.00,5.00,6,8,10,6,9
11,1,1,1,1,4,1,0,0.14,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,6.00,9.00,7.00,7.00,6.00,5.00,7.00,6.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,10,2,0,0.29,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,5.00,7.00,8.00,4.00,6.00,3.00,6.00,4.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,6,3,0,-0.24,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,7.00,9.00,10.00,7.00,8.00,9.00,8.00,7.00,1,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,3,4,0,-0.18,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,10.00,8.00,5.00,8.00,7.00,6.00,7.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,1,5,0,-0.43,1,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,5.00,8.00,8.00,2.00,2.00,2.00,7.00,5.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,5,6,0,0.33,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,1,6.00,9.00,7.00,6.00,7.00,6.00,6.00,6.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,2,7,0,0.19,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,4.00,8.00,8.00,5.00,7.00,4.00,7.00,4.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,7,8,0,-0.03,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5.00,8.00,7.00,4.00,7.00,5.00,4.00,5.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,8,9,0,0.19,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,8.00,10.00,9.00,8.00,7.00,6.00,5.00,5.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
11,1,1,1,1,9,10,0,0.30,1,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,6.00,10.00,10.00,6.00,6.00,,6.00,3.00,2,27,8.00,2,7,3,1,5,4,8,7,2,6,7,5,5,5,4,9,2,4,8,7,8,5,1,7,35.00,20.00,20.00,20.00,0.00,5.00,8,9,7,8,5
12,2,1,1,1,3,1,0,0.54,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,7.00,8.00,7.00,8.00,5.00,6.00,7.00,5.00,1,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,9,2,0,0.18,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,8.00,5.00,6.00,6.00,9.00,6.00,7.00,3.00,2,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,5,3,0,-0.14,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,9.00,7.00,9.00,8.00,9.00,7.00,8.00,7.00,2,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,2,4,0,-0.18,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,8.00,7.00,8.00,10.00,7.00,8.00,8.00,1.00,1,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,10,5,0,0.00,1,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,8.00,6.00,6.00,5.00,5.00,5.00,6.00,4.00,1,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,4,6,0,0.37,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,1,6.00,9.00,9.00,6.00,8.00,2.00,7.00,6.00,2,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,1,7,0,0.21,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,6.00,6.00,8.00,4.00,9.00,4.00,7.00,3.00,1,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,6,8,1,-0.11,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8.00,7.00,7.00,9.00,6.00,7.00,8.00,7.00,2,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,7,9,1,0.03,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,10.00,10.00,10.00,10.00,10.00,10.00,10.00,5.00,2,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
12,2,1,1,1,8,10,0,0.65,1,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,1.00,1.00,1.00,1.00,1.00,,1.00,1.00,1,22,1.00,2,1,1,1,1,1,9,7,9,8,7,6,3,3,5,6,6,4,7,7,9,5,5,7,60.00,0.00,0.00,40.00,0.00,0.00,9,9,9,10,9
13,3,1,1,1,10,1,1,0.16,1,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,5.00,8.00,9.00,8.00,5.00,7.00,7.00,,1,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,6,2,0,0.10,0,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,5.00,8.00,9.00,6.00,3.00,4.00,6.00,7.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,2,3,0,0.09,0,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,7.00,9.00,9.00,7.00,9.00,7.00,8.00,7.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,9,4,0,0.05,0,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,4.00,7.00,8.00,8.00,6.00,7.00,4.00,1.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,7,5,0,-0.17,0,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,4.00,6.00,8.00,8.00,6.00,5.00,6.00,5.00,1,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,1,6,0,-0.51,1,23,4,10.00,25.00,20.00,25.00,5.00,15.00,0,4.00,7.00,9.00,4.00,3.00,2.00,6.00,2.00,1,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,8,7,0,0.52,1,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,3.00,6.00,8.00,7.00,8.00,8.00,7.00,8.00,1,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,3,8,1,0.42,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,5.00,8.00,8.00,6.00,7.00,7.00,5.00,5.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,4,9,1,0.68,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,5.00,10.00,10.00,6.00,6.00,6.00,8.00,5.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
13,3,1,1,1,5,10,1,-0.15,0,26,2,15.00,15.00,15.00,40.00,10.00,5.00,1,6.00,10.00,10.00,10.00,6.00,,7.00,6.00,2,22,1.00,4,3,5,2,7,1,7,8,2,9,5,6,4,7,7,6,8,10,8,9,9,8,1,3,19.00,18.00,19.00,18.00,14.00,12.00,4,7,8,8,3
14,4,1,1,1,5,1,1,0.61,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,7.00,6.00,8.00,7.00,6.00,8.00,7.00,6.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,1,2,1,-0.21,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,1,7.00,9.00,7.00,6.00,5.00,7.00,7.00,8.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,7,3,0,-0.04,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,9.00,7.00,9.00,7.00,9.00,7.00,8.00,7.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,4,4,1,-0.18,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,1,8.00,10.00,7.00,10.00,7.00,10.00,8.00,10.00,1,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,2,5,1,0.08,1,21,2,20.00,5.00,25.00,25.00,10.00,15.00,1,8.00,5.00,5.00,7.00,7.00,9.00,8.00,2.00,1,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,6,6,1,0.12,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,1,8.00,6.00,7.00,8.00,2.00,8.00,9.00,4.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,3,7,1,-0.46,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,1,7.00,8.00,8.00,7.00,7.00,6.00,8.00,6.00,1,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,8,8,1,-0.40,1,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,8.00,6.00,5.00,6.00,6.00,5.00,5.00,6.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,9,9,1,-0.26,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,10.00,9.00,8.00,8.00,7.00,7.00,7.00,5.00,2,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
14,4,1,1,1,10,10,0,0.17,1,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,10.00,10.00,10.00,10.00,10.00,,10.00,1.00,1,23,1.00,2,1,1,2,4,1,10,6,8,8,3,3,10,8,8,6,7,3,10,6,8,6,1,8,30.00,5.00,15.00,40.00,5.00,5.00,9,9,9,9,9
15,5,1,1,1,7,1,1,0.21,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,1,5.00,6.00,7.00,7.00,6.00,6.00,6.00,6.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,3,2,0,0.32,0,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,6.00,8.00,7.00,9.00,7.00,8.00,8.00,6.00,1,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,9,3,0,-0.14,0,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,9.00,10.00,10.00,10.00,10.00,10.00,9.00,,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,6,4,0,0.21,0,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,6.00,9.00,8.00,9.00,8.00,9.00,7.00,7.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,4,5,0,-0.16,0,21,2,20.00,5.00,25.00,25.00,10.00,15.00,0,6.00,7.00,7.00,5.00,4.00,8.00,7.00,4.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,8,6,0,0.35,0,23,4,10.00,25.00,20.00,25.00,5.00,15.00,0,5.00,4.00,8.00,8.00,4.00,2.00,4.00,3.00,1,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,5,7,0,-0.27,0,22,4,15.00,15.00,25.00,20.00,15.00,10.00,0,4.00,7.00,7.00,4.00,8.00,5.00,5.00,6.00,1,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,10,8,1,-0.23,0,25,2,9.09,18.18,27.27,18.18,18.18,9.09,1,6.00,8.00,8.00,5.00,6.00,7.00,6.00,5.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,1,9,1,-0.01,0,26,6,20.00,10.00,20.00,30.00,10.00,10.00,1,5.00,10.00,8.00,8.00,5.00,5.00,5.00,5.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
15,5,1,1,1,2,10,0,0.24,0,26,2,15.00,15.00,15.00,40.00,10.00,5.00,0,5.00,7.00,7.00,7.00,7.00,,6.00,1.00,2,24,1.00,3,3,1,1,4,1,9,7,9,7,4,3,6,7,9,8,6,9,9,6,7,2,1,5,30.00,10.00,20.00,10.00,10.00,20.00,7,7,7,9,9
16,6,1,1,1,6,1,0,0.25,0,21,4,15.00,20.00,20.00,15.00,15.00,15.00,0,4.00,9.00,7.00,4.00,6.00,4.00,6.00,5.00,2,25,8.00,2,9,2,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50.00,0.00,30.00,10.00,0.00,10.00,6,6,8,8,6
16,6,1,1,1,2,2,0,0.73,1,24,2,45.00,5.00,25.00,20.00,0.00,5.00,0,8.00,7.00,8.00,3.00,6.00,2.00,6.00,5.00,2,25,8.00,2,9,2,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50.00,0.00,30.00,10.00,0.00,10.00,6,6,8,8,6
16,6,1,1,1,8,3,0,-0.30,1,25,2,35.00,10.00,35.00,10.00,10.00,0.00,0,8.00,10.00,10.00,7.00,9.00,9.00,8.00,,2,25,8.00,2,9,2,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50.00,0.00,30.00,10.00,0.00,10.00,6,6,8,8,6
16,6,1,1,1,5,4,0,0.37,1,23,2,20.00,20.00,20.00,20.00,10.00,10.00,0,5.00,10.00,8.00,4.00,8.00,2.00,4.00,3.00,2,25,8.00,2,9,2,1,5,1,7,2,6,7,7,7,5,5,5,8,3,7,8,7,8,6,1,7,50.00,0.00,30.00,10.00,0.00,10.00,6,6,8,8,6
